P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,Clases
943.7025063,3503.708651,3237.139551,2697.045947,7462.730262,5520.540801,4328.677602,4224.129303,7424.412662,4585.201488,5744.751155,5729.088919,4890.005791,3355.533031,2728.809113,6832.754337,9353.863767,5650.506125,4714.248963,5965.824648,5329.924409,3243.025991,4216.769234,3079.477885,15628.6951,7790.542662,7757.145237,19838.14436,6979.8703,3219.968064,6627.36114,6271.160961,7923.14973,2787.891023,3939.916793,2892.362362,8770.667264,6042.272463,6641.231894,13562.70545,7408.768026,4327.247681,3405.613875,4553.454313,10632.27351,15176.08431,7362.986124,3239.463149,8349.286274,2835.423595,7688.536583,3337.654696,2415.204759,2330.174334,23539.12858,3522.515123,4193.803281,4456.341353,50694.65603,9384.537951,1461.162669,6750.147574,5301.334671,4741.539455,4684.96395,4865.007194,3378.17717,3790.379413,6691.423766,3434.322438,3058.693144,2760.41648,2322.51397,4011.105261,4420.296606,6712.099232,3372.466645,11720.85077,5493.142584,12221.69642,63990.2562,1476.992113,1963.705478,3793.169384,1718.22768,1622.084285,3902.257891,2814.719762,4175.578018,9339.433182,4084.236071,5219.076503,11088.64367,12791.42148,8116.074818,17789.66946,4298.895368,30827.71065,4892.253165,7908.640933,4759.080096,4058.98153,2506.831598,3191.548122,3552.843995,4824.422555,6044.792282,10081.17259,10087.06051,5151.224855,4942.591419,2022.382575,539.7340608,1630.073465,4361.739258,14494.62533,4072.126981,3286.40067,92.33225678,2
425.4434773,4057.303884,4238.227319,2376.839375,3824.903422,7038.903914,4412.3037,4218.032042,7297.962087,4009.314832,5567.177966,6398.712013,4881.296312,2853.990256,2599.847429,7286.586388,4328.40183,5954.956805,3175.813247,7038.883882,5296.308871,3687.295441,4038.428421,3302.037452,15862.27353,5796.743534,7750.525533,24554.55642,6981.335295,3015.419379,7379.554283,7905.333056,7020.180871,1775.70287,3910.408824,3107.147023,11188.42065,5871.716012,6694.366549,14308.68682,8375.222651,4622.979643,3559.838298,3378.350896,9478.36138,16243.6786,7232.14794,3211.126907,8601.859705,2869.300371,6132.173196,4509.276442,4944.461814,2188.440674,25821.41037,4140.824547,3344.580684,3307.730247,63990.2562,12774.59852,2419.039059,6540.036145,7345.395854,4565.015203,5083.509488,4719.820642,3333.509233,4347.091822,5817.803758,2635.33317,2219.811718,4034.580599,6267.587857,3628.389066,4153.834917,5622.374302,3351.051698,9452.483792,5094.516234,12383.26465,47141.97206,2096.087873,1866.801544,4647.185795,1569.128095,842.8672723,5497.272765,4956.827934,2728.011945,10715.28947,4294.116628,5163.508431,10161.42897,11920.58656,6115.987184,8266.8207,4008.219038,18381.74714,5211.265861,8664.679341,4562.727121,3793.885119,3081.362287,3187.156881,2885.969691,3963.690096,7864.136148,9951.75836,10655.55185,4984.779815,4216.769234,2579.156404,694.5145405,1353.615404,4512.520451,19838.14436,4368.838407,3207.868431,539.8671164,2
2117.237504,39607.96319,7386.755184,3107.147023,3022.641817,7187.002227,9181.758413,6375.282879,6823.951096,4234.232289,6086.355157,9591.41199,11542.15628,2704.809186,2320.776369,10161.42897,4693.797392,5474.450783,4719.956025,6105.717234,5151.224855,2892.610485,3487.790807,2282.430833,8848.62552,8156.712898,4485.7002,23539.12858,5497.863345,3305.82867,7814.362442,4479.768603,24554.55642,13672.98265,3860.744588,2467.778636,15906.0881,5564.3994,7161.441637,5994.296107,5869.726025,3238.082816,3910.408824,4158.604318,6134.487386,4470.233185,50694.65603,4862.494843,5540.890606,2731.662362,4429.345283,9641.226251,3454.549638,1553.001438,12561.51191,3311.417577,12556.29073,3446.833677,7161.897677,3909.632857,994.0708094,5743.71141,4081.946184,6376.23801,4992.76943,3667.401254,3706.781145,4780.357563,5438.751158,2876.137321,3292.956978,2132.595093,1982.946541,2406.83655,18553.14192,4475.314002,3187.156881,12842.00622,6550.187887,8279.73187,7974.384589,1300.659214,6378.801419,4172.781766,4133.155867,1683.680559,1670.241552,3503.768115,4787.303996,11869.32612,3463.594799,6927.64819,12088.78708,8132.229784,5794.556269,9682.853503,4389.576623,8948.612983,4658.249113,5376.4137,4337.014321,3050.998759,3386.045836,2810.382916,6298.305823,2731.714044,4964.996073,5443.570524,10542.40702,7038.883882,4262.365749,3078.574236,1438.789774,560.2979898,4557.743961,14161.43297,41372.63741,4094.125401,50.93367049,2
1534.311152,41372.63741,5162.662836,2982.346785,7391.664584,7256.930837,8948.612983,6397.728672,8205.105063,4483.598452,6822.72553,6006.00207,10087.06051,3581.123071,2500.214282,9463.000909,4020.444582,6549.198889,4464.702679,6208.460098,5120.598601,2857.101706,3638.488849,2749.120752,9834.681768,7238.863601,4564.581298,30764.00741,4786.512568,3999.641241,7794.767997,4670.557711,25488.08615,18132.61962,4115.111871,2610.977793,15906.0881,5483.412969,7383.309162,5491.198099,5940.028297,3533.284615,3764.396849,4118.56633,7961.242341,4671.503497,50694.65603,4174.13458,6105.717234,2407.379605,5568.795606,8342.95014,3697.254172,1824.556058,16453.4052,4039.696437,9573.28041,3310.777701,8511.660359,4225.994632,1562.276126,4886.056062,4060.021073,8205.978175,6672.72561,4768.448928,3367.337961,4810.914287,6816.612174,3629.698909,3531.620322,2523.480993,2194.19919,2854.865966,14106.69351,4269.885384,3078.546263,13223.92579,7197.885335,7287.533576,9867.875936,332.5077659,5573.388876,4179.762267,4532.081312,1619.877517,2595.577111,3321.701439,4132.764469,12518.84445,2800.779199,5735.349695,11976.60484,5866.273931,5445.740891,9165.121308,2917.615026,11745.11605,5031.104673,5230.540305,4991.049338,3291.159277,3521.544661,3357.770269,6046.508084,4035.259671,4524.383574,5808.703608,10998.49121,6617.288307,3862.52078,2246.07309,1511.158152,605.4616467,3852.011002,11817.40377,38026.97323,3114.897598,63.205045,2
2818.512921,50694.65603,5230.540305,3855.125869,18553.14192,6600.723025,5305.452374,4441.251116,9211.899633,4824.613814,10542.40702,4167.127994,4190.217017,4155.458346,4837.545923,23993.1385,6675.441705,4356.90185,2776.015391,6950.707913,4865.308466,2594.68929,3930.150378,2610.374185,6234.167222,6477.531826,5871.716012,9088.832782,6794.971235,2690.053009,5508.654886,6110.988557,11768.18381,5321.304271,4075.609013,5153.381085,6190.531499,16243.6786,4732.477407,16488.49674,3463.663524,3387.422267,4470.019835,3740.832169,6171.625033,6561.009605,24100.54651,4753.152028,6527.545193,2387.816574,4991.049338,2785.180289,1808.022942,1481.354962,13223.92579,7773.543354,3975.102612,5362.190443,7592.573276,3754.99363,993.3986232,5358.191566,4142.018989,8858.884055,4330.977996,4194.627192,3020.275345,10006.80413,7654.077315,3044.456464,2579.156404,2319.93658,1316.674055,3305.290849,7689.869947,3561.196286,2951.134562,11074.64015,4260.856179,9456.203818,7341.931524,1460.116781,2761.904642,3609.804722,3861.830204,2000.959912,2129.984467,3344.580684,2194.632772,11727.25131,3056.696825,5356.560073,7775.105902,5632.769447,7750.525533,11853.76011,4684.96395,12298.01815,5957.272472,6190.935105,4727.240209,3814.280493,2976.525654,3045.412677,3784.31981,3458.878664,4414.665924,7573.626694,8597.042733,4121.466966,4761.670331,3167.748058,392.258975,14982.81403,6205.533182,20352.93879,65208.07081,8546.772215,40.54959929,2
2825.854256,50694.65603,4545.880991,3464.620115,13748.64396,6414.394804,4812.157318,4954.4816,5779.491461,3894.396145,12162.43835,3999.641241,4135.46864,4829.040938,4125.804613,22987.59251,3735.572851,5138.517528,3393.145814,7428.388132,5666.84695,2625.991321,4289.881102,2976.55049,6105.717234,7625.689905,5445.740891,7351.915122,6020.302451,3185.132779,6525.16029,5745.076374,10390.57876,4597.162666,4182.572161,6445.69182,10052.73278,16255.40469,8572.052666,17789.66946,4049.489738,2728.809113,4320.358558,4007.935734,7265.323421,7551.248348,23993.1385,3922.324667,6581.678308,1352.177085,5809.442006,2593.354479,2088.598774,1904.15674,12764.71177,6617.288307,3174.617423,5017.183854,8464.505138,3966.564128,915.6862556,6185.840934,4178.404137,9854.522906,5301.334671,4914.723535,2563.949105,7411.989511,9107.632424,3629.081162,2579.156404,2696.84498,1652.197589,3296.987513,5899.413001,3285.510986,3359.415825,10650.85409,4670.232787,6709.601234,8650.251871,1267.183734,2594.13856,4212.086707,4087.061707,1426.274111,3291.100795,3970.151238,2618.506344,12929.44822,2934.150482,5749.538375,9211.899633,5137.975042,7494.239133,11512.42973,3618.254521,17517.63612,6068.372584,5632.769447,5491.198099,4237.478538,2968.072649,3454.549638,4171.075424,4378.111215,4173.900217,8279.73187,9512.0715,4575.972337,4463.913617,2935.2894,155.5519404,14907.41435,4797.669115,21465.89279,65208.07081,7371.558907,40.54959929,2
1145.70782,50694.65603,9061.663592,2225.827527,3723.540737,5452.649238,3881.321428,6294.894163,7057.741621,3184.145573,6511.691355,6228.452074,4366.481248,3350.858627,2642.465374,4657.432749,6810.404876,3851.112484,6847.054961,7722.305175,6114.056179,3571.35435,5798.566449,2916.883853,10235.99091,9009.120095,32756.68422,6976.198698,5618.275501,5450.273899,7961.242341,4901.080327,5735.494949,1516.397516,3347.558098,2649.864324,6634.919251,4520.989751,4202.221329,8252.865775,6028.525511,1862.40154,2943.407187,5124.375006,9641.226251,5696.853199,9327.049067,3745.471292,5460.400082,2051.390574,7814.362442,5111.482484,3248.55724,1928.044085,15417.8994,6272.985561,2453.812129,2569.501008,7094.459591,3532.872832,1269.215011,4835.756525,3969.724328,5187.46864,5794.833054,5121.691432,2901.961341,4131.790123,8364.704388,3502.620936,3532.311307,2483.951593,2120.740098,3856.756448,10722.42597,4179.762267,2817.709898,7553.252715,4811.958784,8416.744426,8848.62552,1518.086724,2993.880576,4320.875011,2993.938157,2440.967191,3228.146837,4018.366163,7156.284307,12927.00128,3386.988703,5053.147721,14106.69351,17103.48024,37515.05483,22605.59886,4500.36649,9932.242194,4992.904694,11512.42973,6694.366549,4063.472708,3184.489388,2993.190837,3140.254666,4337.664973,6346.243279,10715.28947,15395.60305,4826.719446,4485.416987,3133.690385,351.9370402,726.4697778,4398.998628,18553.14192,69022.20431,4580.40064,26.24187005,2
971.7544417,55941.35289,11117.04576,2578.037239,5172.80725,6727.228898,4309.463013,5697.134427,6845.053404,2894.568198,7660.910275,5931.381559,4812.189684,2959.790777,2538.433611,4069.17386,5695.139961,5737.983073,14105.48697,8364.704388,7652.247188,3928.152148,5610.11313,2994.281217,9880.186475,12717.73078,30827.71065,6912.364905,4787.303996,4683.94495,8650.251871,4531.572667,4473.106583,3000.264081,3657.70088,2935.363816,6698.814225,4438.10908,4478.491494,6291.998743,6136.843482,1403.192726,2788.239519,4826.719446,11401.96611,5934.524921,9249.704254,3551.61984,5601.807186,1922.957437,6066.175101,4190.991069,3113.555744,1796.681937,10325.66903,6594.563358,2500.214282,2458.965583,7005.810441,3474.377927,1269.215011,4540.436139,3601.017258,5341.352915,7128.014309,5250.218853,2901.100161,4036.882834,8168.987967,3659.117022,3387.04263,2634.436371,2046.399392,3754.986633,9552.729837,4061.05143,3067.75823,6225.420637,4691.576132,8259.580945,7724.278077,1743.743599,3380.139265,4623.192554,2817.709898,2675.613004,3368.67935,4224.149936,4925.724049,11531.26481,3192.846068,5777.312094,12241.18983,16754.16365,37515.05483,21465.89279,4439.576868,11452.00382,6070.798626,9740.342386,6398.989165,3919.281149,3531.620322,3338.493012,3055.455695,3745.672634,5443.570524,9456.203818,14705.42104,5879.551496,4317.324221,2572.038127,583.7625783,968.1278424,4098.43245,18553.14192,69022.20431,4212.836238,26.24187005,2
3202.886206,1175.1359,4886.590624,4010.306591,5762.703142,9388.632452,5134.926222,10895.30842,12791.42148,13562.70545,5854.610562,3882.75644,5693.576526,5084.265698,3292.360678,17103.48024,6719.394145,5061.058815,6473.37681,10925.38574,5585.032372,2658.229742,3726.081487,4156.766781,7287.533576,28835.03385,11965.94234,4645.823177,8358.128074,4298.087344,7773.543354,4587.316861,4684.96395,8650.251871,8824.508275,6398.712013,9197.196914,6890.291288,6151.088032,6502.241614,4260.856179,2002.268718,3223.246128,2985.323801,10235.99091,3979.316016,19495.1942,5480.236577,6950.707913,2376.934353,4419.069193,2836.993847,2530.744904,2266.510119,11976.60484,8903.810349,2824.1341,2381.503666,43465.54577,4514.952592,2196.39843,5003.949064,3561.375934,4671.503497,5181.386213,3465.36686,2792.197558,4942.591419,5859.859248,3570.494058,3416.694628,2266.011866,1654.043556,6623.976449,2745.955004,3541.56366,2673.203405,15906.0881,4830.986128,6097.837225,9224.709016,1962.672831,2668.015382,4157.798167,4761.670331,1653.613217,2515.519512,2859.153242,3601.017258,8368.35226,4791.641481,5015.805429,24554.55642,5478.483393,7197.917255,10908.62472,5618.275501,14494.62533,5928.490062,7621.642087,4398.567153,3386.988703,2396.418944,3917.195978,4117.183131,3841.773163,5859.537772,6728.631043,19410.88652,5959.904583,4418.309886,3038.790512,254.3530341,1378.796228,6066.175101,23539.12858,1403.192726,4370.543385,479.0153186,2
4489.907364,1293.007139,5907.51434,3969.085681,5139.510236,8961.299233,4785.133361,9932.242194,13223.92579,12774.59852,5160.401206,4505.89983,5163.395712,4207.300267,2531.320269,17174.68596,5624.563505,4680.002174,6684.942273,10009.34123,5531.903457,720.1507302,2642.975951,3355.758526,6889.742089,31483.90861,11853.76011,4658.133581,7619.571311,3931.571147,7797.585289,4073.291911,4223.290988,7465.091962,7383.309162,4990.952107,11727.25131,6168.025648,6191.479081,5502.016284,4011.920906,2111.373628,3638.635103,2947.546614,10722.42597,3541.702352,14519.48253,4664.076537,8279.73187,2341.050332,4273.201682,3113.409521,2942.05204,1895.307678,11229.22799,7837.767356,2399.106387,2194.19919,50694.65603,4600.669662,1830.081468,6076.033706,3240.187871,5201.796261,5356.560073,3754.904154,3038.790512,4964.996073,7005.329164,3735.292132,3446.833677,2809.34345,1895.692023,9068.042163,3349.953463,3657.72448,2785.180289,19410.88652,5809.363073,6571.828826,8650.251871,1894.793914,3308.912704,5092.293453,4029.275635,1765.497606,1220.250303,2484.067139,2384.262303,9107.632424,4228.943196,5671.660935,23993.1385,5618.050995,6707.687654,11291.60344,5612.229888,15830.88959,6229.43582,7546.5185,5042.538084,3609.276774,3601.182035,4630.437395,3681.706684,3793.025784,6034.136932,6987.745643,18809.00498,6314.582476,4613.407016,3106.61495,63.205045,1587.918246,5881.786233,24100.54651,1575.342276,5309.54366,63.205045,2
2563.647509,5032.268767,8858.884055,4443.690432,5929.315693,3362.789871,3764.406066,5385.891754,5841.180127,7265.323421,6404.601573,4262.017167,11612.20671,2877.614346,1825.48671,5758.267377,14308.68682,2473.691115,18381.74714,7136.919511,4837.760309,3628.245579,4610.768424,3358.272875,5328.311917,4209.377769,6072.31478,8668.327213,65208.07081,3864.970711,4956.035772,4598.273714,3167.748058,1724.450498,6486.312489,4174.113181,4030.781443,5697.134427,6910.009111,6090.490874,3852.529722,1175.1359,3134.024019,4325.661451,23539.12858,7970.910442,47141.97206,12496.94391,7724.71001,2285.38324,9456.203818,1976.307687,2062.264199,1569.128095,9384.537951,4543.693885,4310.263688,4914.723535,10560.70162,3523.439773,1167.955772,4787.303996,3658.52929,4575.537554,4542.573181,3903.318529,3456.635666,18553.14192,6527.26921,3079.970396,2002.268718,1734.425676,1198.10048,7037.491856,12516.17399,7957.348604,3522.434537,10542.40702,4093.894522,7383.309162,6129.619872,891.3455314,2216.337207,4151.615569,8161.824744,1571.042914,2851.373513,3434.994874,3304.151527,6316.535102,3802.932015,4346.937781,7325.32021,5163.670265,5508.140927,7722.305175,6311.008034,9135.988004,5726.768582,11297.06471,5307.635532,10599.21856,2838.268944,2594.658241,3647.572965,4786.504678,6734.157873,37515.05483,9280.538499,3980.246086,5430.515028,2676.78015,497.0062347,3553.228763,6126.842739,19074.67189,2761.244225,4684.96395,40.54959929,2
1942.993939,3812.685766,7329.590136,4234.246654,6924.36756,4378.111215,3774.368736,6190.935105,5978.583703,9327.049067,8962.34177,4212.873696,9211.899633,3114.897598,1975.292706,5060.140942,12516.17399,4338.246405,26552.75206,7344.501311,5729.564071,2935.281925,4389.720929,3415.665277,6114.393512,4913.616082,6014.69103,8561.221625,65208.07081,4638.506981,5570.42342,4661.643572,3442.392724,2627.326319,6294.894163,4157.292509,4966.542498,4990.078216,6683.807383,5664.398068,4392.06717,1636.075513,3987.620725,4734.345562,32756.68422,7789.785046,52332.43912,11188.42065,8168.987967,2327.655639,10006.80413,3071.155387,2489.537597,2054.759217,10754.03688,5356.560073,2884.232357,4373.429693,11976.60484,3687.860061,792.8719322,3949.291365,3542.36533,5758.267377,5285.782643,4487.738132,3424.897639,15628.6951,7549.179265,3639.09302,2348.091995,2039.620656,1419.232789,6729.328593,8644.803445,6690.60857,2916.883853,10405.8833,5030.529791,6335.420258,7757.145237,702.1290537,2625.991321,4327.741513,8083.837619,1442.974061,3521.278097,4049.209288,3793.490629,6903.704603,3246.533931,4028.304908,6812.320125,4241.909774,5634.104448,7864.136148,5219.076503,12241.18983,5903.550641,13359.50559,5291.190257,10080.91311,2696.752587,2712.626945,3522.434537,5299.867496,6375.282879,37515.05483,10102.72016,4207.580718,4531.385295,1865.192846,229.9365198,3353.395693,4485.7002,14308.68682,2368.321641,3193.63397,40.54959929,2
3687.860061,3163.474658,6056.988989,9068.042163,1824.556058,4190.217017,5110.107158,4474.743347,14106.69351,2925.881898,5696.853199,5536.340475,8664.679341,4129.990642,7619.571311,10161.42897,25165.21242,4495.908856,3062.671328,7083.232406,5729.564071,3461.767831,4450.164111,3230.723136,7102.565282,2876.546508,5556.161303,11291.60344,34337.67418,4605.602898,12639.01872,50694.65603,3755.066745,1636.075513,3506.591454,3571.446297,11853.76011,6134.487386,5300.780986,9064.681821,4084.236071,6049.363293,27770.36794,2533.68,7957.348604,6294.476223,12241.18983,6685.657647,9718.945539,2926.892323,4693.086927,5889.71616,2083.485664,2459.431356,14907.41435,3966.721053,3373.414692,4939.836289,8320.36995,4414.259558,2134.038254,6549.198889,2226.367828,2564.08953,4076.833789,3922.028946,3463.663524,4570.715338,5865.05755,3272.772184,13359.50559,2744.484754,2530.27695,3299.593884,2854.709392,5313.652727,3219.35693,10805.44193,4576.487131,5341.56173,5205.155684,1502.378314,1829.701179,4917.747941,1601.889451,524.1789756,1466.761326,1370.243739,9929.084846,6480.600675,3999.68519,5828.121126,6689.782402,6151.088032,8913.538521,6458.820099,4543.037021,8209.807054,5504.541848,7549.179265,4840.065384,3316.340794,3764.794865,2393.307652,2449.777809,5003.284047,4719.820642,7194.636625,7310.617942,19838.14436,5191.40688,3396.918269,605.2519071,893.4447789,6876.893913,18647.41405,2350.120662,5498.865681,73.00473448,2
3561.391949,3041.933673,5107.981523,7867.643276,686.2227124,4391.019877,4799.03395,5043.237119,14308.68682,2708.799398,6191.928286,5889.71616,7204.357597,4107.790381,6876.893913,9224.709016,25488.08615,4378.635456,1807.371936,6504.823417,5343.31026,3228.146837,4016.884848,4031.061894,6948.361429,2020.982596,5852.376012,12516.17399,32408.70062,4213.758916,11920.58656,56897.05014,2712.626945,576.3542637,4056.430746,3879.236939,11008.4017,6253.97627,5107.363811,8608.293178,5177.324226,5151.557922,30764.00741,3019.40166,9929.084846,6458.820099,11720.85077,6044.792282,9211.899633,3148.968102,5584.624553,5746.333094,1936.409845,2205.119048,14705.42104,4602.406502,3628.245579,4533.809306,10405.8833,4506.3044,1034.083714,7029.885803,2522.632355,4130.596629,5084.265698,4787.303996,3396.918269,4216.104394,6480.600675,3590.729457,12774.59852,2416.067519,1856.406381,3359.207974,2834.469369,5139.621966,2884.444393,9948.132316,4254.433486,6177.094375,6168.723038,535.0487381,2642.384968,4327.247681,2255.874079,459.2670074,1971.500073,766.5234632,8327.71418,6661.663778,4049.924355,5606.192712,7102.565282,5537.28435,8320.36995,7256.930837,4091.549101,10158.6324,5847.813374,7494.239133,4938.661453,3639.09302,4057.939431,3195.713656,2925.615305,5204.626128,4451.862439,7814.362442,8745.167804,17103.48024,4682.564726,2666.276268,394.1048085,1514.118859,5526.281654,15906.0881,1991.229638,3571.139624,50.93367049,2
1846.279464,15184.80734,4221.667825,3018.987904,10560.70162,10316.01682,4308.295017,12929.44822,30764.00741,7852.829591,4898.519833,4011.920906,5055.064882,2292.537059,2331.262645,6664.754805,6025.023379,3793.885119,2976.525654,11188.42065,5244.325535,2908.883574,3260.375135,2685.367571,6353.792217,3222.563112,4552.968725,6271.160961,5743.658425,3150.794205,5903.550641,50694.65603,5952.872221,1722.991339,4202.418946,5058.850636,5584.624553,4598.273714,8597.042733,6486.312489,5794.556269,6727.228898,3302.860379,7140.9176,9929.084846,7353.548451,12241.18983,3629.541058,9718.945539,8464.505138,4868.061522,4084.705647,2809.969386,5209.091883,24100.54651,3219.815248,4132.75388,3082.495806,4254.433486,3764.794865,1569.128095,6086.024986,3368.60161,5021.513474,10825.60876,4117.183131,5729.876929,4953.071079,6886.015242,3502.620936,2821.044209,2567.754985,2712.44389,4510.497882,3287.081662,2985.281942,2539.476071,7585.687942,6090.490874,8043.199539,4315.050128,1334.93702,1516.773448,3833.608637,11853.76011,1976.307687,2144.041561,2642.279824,4057.939431,6444.448646,23993.1385,4825.082151,4753.152028,4876.822464,8165.665282,8807.657472,5152.967903,8948.612983,4046.797258,7613.780039,4749.771019,5745.13547,2439.021813,2499.708238,3424.897639,2319.93658,6409.932039,13069.07609,7756.230328,5163.76061,4400.717781,1957.645154,772.9790561,17789.66946,3861.830204,14705.42104,18459.68839,3822.25678,125.5479863,2
1339.014893,13427.12565,2833.762625,2953.531934,13195.74185,9061.663592,4057.303884,10124.6408,32756.68422,7379.007315,6238.749909,4232.563796,5248.572337,3255.311972,2617.934722,6379.979873,4493.091666,3833.942048,2867.717492,9854.522906,5356.012106,2426.777849,3435.049154,2918.122824,4951.125224,3929.38025,4287.709324,5666.84695,4886.056062,3400.158264,6964.177493,50694.65603,4851.416771,1936.409845,4260.226933,4308.295017,5700.596631,5229.664145,8164.665012,8005.576779,5550.948174,6105.034278,3413.565409,7884.473325,10102.72016,5972.08404,11720.85077,3426.19063,8895.403845,8962.34177,6254.62915,3793.233381,2810.988802,4862.494843,27114.16998,3900.293536,3678.553292,3250.886738,5777.206286,4195.750294,1701.218263,6788.194722,3774.368736,5743.658425,11291.60344,4823.246227,5016.29242,4622.776185,7762.745226,3359.207974,2594.957162,2466.87049,2177.885353,4669.045321,2728.576583,3434.513757,2515.103804,7166.408384,5458.45183,7789.785046,5083.403602,1293.007139,2110.736791,4037.254022,9834.681768,1881.672822,2515.55472,2959.804544,4140.08736,6865.18545,23993.1385,4659.091628,6458.154882,4373.910216,9658.411466,10087.06051,4479.324448,12774.59852,4348.124099,6847.282169,5177.324226,5433.331071,2985.281942,3062.582729,4038.145237,3367.235004,6064.48453,13081.85098,9280.538499,5520.540801,4362.019709,2154.555151,278.5181874,21038.63495,3687.860061,15417.8994,17284.54406,2964.997392,125.5479863,2
2028.612737,10192.58665,7750.095727,4399.646935,4370.222543,4028.998119,4149.772731,7621.642087,14308.68682,4393.326316,5098.050929,4211.250533,8116.272846,2634.007617,4216.769234,48030.15679,10009.34123,2712.44389,4315.557993,6414.394804,4820.908796,3053.76772,3812.872732,3011.074103,5232.835622,2523.791718,6787.763486,5845.365302,6042.272463,6216.941448,10925.38574,23539.12858,3755.316134,320.9824102,6661.663778,2689.717323,16243.6786,46130.04501,6076.033706,6999.139538,6771.788513,2863.266167,4983.820529,4224.374263,10496.03577,16488.49674,35214.16367,4939.836289,6397.728672,2659.515532,5616.805529,3222.563112,2131.253688,1112.668855,19067.93636,7231.440053,7756.230328,2894.366768,5570.42342,7797.585289,1269.215011,4287.709324,4619.978269,4378.111215,4702.405862,3869.693702,3152.967642,4818.278801,5417.770799,3131.413509,3726.156252,2555.749624,2825.887728,8416.744426,3464.045639,3667.14108,2753.340392,9384.537951,5414.310064,10006.80413,6791.239713,1396.984836,1881.672822,3438.814943,2530.744904,2417.590075,9009.120095,2810.382916,2488.512463,12791.42148,5871.733587,4704.797906,6291.998743,6833.323553,7383.309162,12806.60349,7970.736717,8745.167804,4378.595747,6151.088032,5681.340896,4020.40331,3254.960274,3658.52929,3494.167412,5584.624553,4379.330276,9107.632424,32408.70062,5215.878915,4823.246227,2206.401737,290.2965275,1571.042914,4284.780141,14982.81403,11484.98207,4049.0643,968.1278424,2
1731.424197,11665.00102,5529.760043,4074.678905,5431.955039,4450.329735,4002.301135,5522.204131,12927.00128,3609.804722,6641.231894,3716.400158,6664.754805,2475.794932,3638.188917,50694.65603,7867.643276,4462.180823,4195.750294,5699.986021,5331.595742,2867.55568,4203.9,3844.777098,5676.693993,2594.68929,8758.519695,5859.574166,4420.296606,5697.134427,11188.81097,22605.59886,3934.326567,1571.042914,7161.441637,2745.955004,10480.44524,27770.36794,7402.897348,4925.724049,6982.752668,2515.517041,5183.186543,4166.348769,14982.81403,15029.96758,28481.72562,3988.147603,6170.437625,2534.555625,5023.399393,3970.331661,2833.762625,2234.760656,19495.1942,7746.877661,4418.949739,2561.313615,7532.478578,7229.545512,1570.776114,3835.876364,5239.993795,6503.477864,5616.805529,4063.254656,3104.568364,4977.7034,6343.112574,3392.360832,3106.713967,3725.816038,3359.415825,7887.935129,2877.92632,3346.876816,2602.042393,9267.461359,6562.507237,11117.04576,7480.789893,1425.154918,2892.232636,4088.371376,2753.340392,2884.002306,4400.717781,5050.069177,2585.023438,12673.69415,4911.444667,4944.687104,5205.155684,5458.45183,6599.298219,11207.54949,6623.976449,8848.62552,4454.243553,7319.042447,6712.099232,3998.879474,3184.145573,3541.702352,3609.046189,6730.795231,4835.756525,10624.62707,36266.2832,5403.955004,4298.238453,1881.452759,518.2447321,1507.08657,4093.894522,16032.8829,10825.60876,3435.790896,1971.500073,2
1780.148821,2803.656542,4441.982655,2155.735823,8246.797262,4009.333482,4490.984418,10233.00086,5617.367055,3330.964964,13195.74185,5502.016284,9513.692702,2392.167098,2119.221339,4084.257222,4398.521446,4778.598243,4980.870119,8164.665012,5491.198099,2850.571601,23993.1385,3305.290849,8327.71418,5537.178378,3917.195978,5181.386213,16941.5939,3744.966962,5871.716012,21465.89279,37515.05483,1877.53458,9154.410749,2475.794932,6398.989165,5899.413001,10715.28947,5321.451328,9880.186475,1996.965742,3580.445595,5507.87651,6335.420258,6924.36756,24052.25842,5457.198121,5413.912991,5853.926351,4835.756525,2716.449625,2341.094847,870.5842998,7884.473325,3551.351444,15914.79419,2750.438326,6514.194563,5923.548008,1150.641436,6467.315884,5204.626128,5286.108377,7034.038682,4315.912991,2934.27152,4274.321015,8300.020997,3201.580971,2442.581077,1865.192846,1494.529817,3414.685468,3175.813247,4110.83501,2491.4916,9537.562849,3774.152943,11720.85077,13950.63727,1893.88451,15628.6951,4656.130651,1553.50521,1380.851888,3070.4099,4249.962136,17103.48024,7299.471604,2809.34345,4838.293404,7344.501311,4142.55499,6437.17916,9718.945539,4195.750294,8620.344902,6370.799918,5870.358585,6525.255302,12452.86785,3687.634007,3125.002044,3687.944337,4318.699722,4382.967515,5527.261972,11088.64367,4195.089027,4485.416987,1805.561642,327.9673731,3239.092505,4534.007816,27770.36794,3922.867218,3706.811824,50.93367049,2
